ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
Q9HB40,Retinoid-inducible serine carboxypeptidase,SCPEP1,10312169,AF282618,Q9HB40,RISC_HUMAN,"",,,HGNC:29507,Human,DB07506
P47229,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",bphD,397886,X66123,P47229,BPHD_BURXL,2OG1; 2PU5; 2PU7; 2PUH; 2PUJ; 2RHT; 2RHW; 2RI6; 3V1K; 3V1L; 3V1M; 3V1N,,,,Burkholderia xenovorans (strain LB400),DB07510; DB07516; DB07911; DB07915
P09668,Pro-cathepsin H,CTSH,29708,X07549,P09668,CATH_HUMAN,1BZN,,,HGNC:2535,Human,DB02140; DB03120; DB04126; DB08526
P0A915,Outer membrane protein W,ompW,43208,X13583,P0A915,OMPW_ECOLI,2F1T; 2F1V,,,,Escherichia coli (strain K12),DB04147; DB04233
Q48152,Adhesin,hia,21536216,U38617,Q48152,Q48152_HAEIF,1S7M; 2GR7; 2GR8; 3EMF; 3EMI; 3EMO,,,,Haemophilus influenzae,DB04233
P05695,Porin P,oprP,45379,X53313,P05695,PORP_PSEAE,2O4V,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB04233
P32722,Porin D,oprD,45371,X63152,P32722,PORD_PSEAE,2ODJ; 3SY7; 4FOZ,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB04233
P31243,Porin,,,,P31243,PORI_RHOCA,2POR; 3POR,,,,Rhodobacter capsulatus,DB04233
Q9HUR5,Vanillate porin OpdK,opdK,9945819,AE004091,Q9HUR5,Q9HUR5_PSEAE,2QTK; 2Y2X; 3SYS,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB04233
P07110,Outer membrane usher protein PapC,papC,747709,Y00529,P07110,PAPC_ECOLX,2KT6; 2VQI; 3FIP,,,,Escherichia coli,DB04147; DB04233
Q9RBW8,TbuX,tbuX,6066149,AF100782,Q9RBW8,Q9RBW8_RALPI,3BRY,,,,Ralstonia pickettii,DB04233
A5W4F4,Membrane protein involved in aromatic hydrocarbon degradation,,148509318,CP000712,A5W4F4,A5W4F4_PSEP1,3BRZ; 3BS0,,,,Pseudomonas putida (strain F1 / ATCC 700007),DB04233
Q9HVJ6,Probable outer membrane protein,,9945819,AE004091,Q9HVJ6,Q9HVJ6_PSEAE,3DWO,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB04233
Q72JD8,Hypothetical conserved protein,,46195931,AE017221,Q72JD8,Q72JD8_THET2,3DZM,,,,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),DB04233
O33407,Esterase EstA,estA,2218156,AF005091,O33407,ESTA_PSEAE,3KVN,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB04233
P0CG22,Putative dehydrogenase/reductase SDR family member 4-like 1,DHRS4L1,,,P0CG22,DR4L1_HUMAN,"",,,HGNC:19732,Human,DB02532; DB03461; DB03541; DB07689; DB07765
P19784,Casein kinase II subunit alpha',CSNK2A2,177838,M55268,P19784,CSK22_HUMAN,3E3B; 3OFM; 3U87,,,HGNC:2459,Human,DB07546
Q70I53,Histone deacetylase-like amidohydrolase,hdaH,37496190,AJ580773,Q70I53,HDAH_ALCSD,1ZZ0; 1ZZ1; 1ZZ3; 2GH6; 2VCG,,,,Alcaligenes sp. (strain DSM 11172),DB07553; DB08505
P13073,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,180933,M21575,P13073,COX41_HUMAN,"",,,HGNC:2265,Human,DB02659; DB04464
P00414,Cytochrome c oxidase subunit 3,MT-CO3,337189,J01415,P00414,COX3_HUMAN,"",,,HGNC:7422,Human,DB02659; DB04464
P20674,"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,695360,M22760,P20674,COX5A_HUMAN,"",,,HGNC:2267,Human,DB02659; DB04464
P10606,"Cytochrome c oxidase subunit 5B, mitochondrial",COX5B,,,P10606,COX5B_HUMAN,"",,,HGNC:2269,Human,DB02659; DB04464
P09669,Cytochrome c oxidase subunit 6C,COX6C,1200057,X13238,P09669,COX6C_HUMAN,"",,,HGNC:2285,Human,DB02659; DB04464
P24311,"Cytochrome c oxidase subunit 7B, mitochondrial",COX7B,30151,Z14244,P24311,COX7B_HUMAN,"",,,HGNC:2291,Human,DB02659; DB04464
P15954,"Cytochrome c oxidase subunit 7C, mitochondrial",COX7C,30155,X16560,P15954,COX7C_HUMAN,"",,,HGNC:2292,Human,DB02659; DB04464
P10176,"Cytochrome c oxidase subunit 8A, mitochondrial",COX8A,38614453,BC063025,P10176,COX8A_HUMAN,"",,,HGNC:2294,Human,DB02659; DB04464
Q02221,"Cytochrome c oxidase subunit 6A2, mitochondrial",COX6A2,180946,M83308,Q02221,CX6A2_HUMAN,"",,,HGNC:2279,Human,DB02659; DB04464
P14854,Cytochrome c oxidase subunit 6B1,COX6B1,30295,X13923,P14854,CX6B1_HUMAN,"",,,HGNC:2280,Human,DB02659; DB04464
P24310,"Cytochrome c oxidase subunit 7A1, mitochondrial",COX7A1,181405,M83186,P24310,CX7A1_HUMAN,"",,,HGNC:2287,Human,DB02659; DB04464
P04054,Phospholipase A2,PLA2G1B,190013,M21054,P04054,PA21B_HUMAN,1YSK; 3ELO,,,HGNC:9030,Human,DB00795; DB02210; DB02448; DB02659; DB02795; DB02938; DB03565; DB03587; DB03633; DB04552; DB07657; DB07836
Q7KZA3,Ferrochelatase,DKFZp686P18130,33096717,BX571744,Q7KZA3,Q7KZA3_HUMAN,"",,,,Human,DB02659
P77173,Cell division protein ZipA,zipA,1816522,U74650,P77173,ZIPA_ECOLI,1F46; 1F47; 1F7W; 1F7X; 1S1J; 1S1S; 1Y2F; 1Y2G,,,,Escherichia coli (strain K12),DB01967; DB02191; DB03916; DB04154
Q86XF0,"Dihydrofolate reductase, mitochondrial",DHFRL1,50949491,AL832912,Q86XF0,DYRL1_HUMAN,"",,,HGNC:27309,Human,DB01929; DB01958; DB02001; DB02402; DB04163; DB04306; DB07862; DB08203; DB12116
P0A6G7,ATP-dependent Clp protease proteolytic subunit,clpP,145555,J05534,P0A6G7,CLPP_ECOLI,1TYF; 1YG6; 1YG8; 2FZS; 3HLN; 3MT6,,,,Escherichia coli (strain K12),DB07571
Q9H169,Stathmin-4,STMN4,12274941,AJ303455,Q9H169,STMN4_HUMAN,"",,,HGNC:16078,Human,DB01206; DB07574
Q91RS4,NS3 protease,,14150583,AF369229,Q91RS4,Q91RS4_9HEPC,2A4Q; 2F9U; 2OBO; 2P59; 2XCN,,,,Hepatitis C virus,DB06290; DB07582; DB13879
Q81L49,Sortase,srtB,30253517,AE016879,Q81L49,Q81L49_BACAN,1RZ2; 2OQW; 2OQZ,,,,Bacillus anthracis,DB07590
P41020,Urease subunit alpha,ureC,498709,X78411,P41020,URE1_SPOPA,1IE7; 1S3T; 1UBP; 2UBP; 3UBP; 4AC7; 4CEU; 4CEX; 4UBP,,,,Bacillus pasteurii,DB02899
P41021,Urease subunit beta,ureB,498709,X78411,P41021,URE2_SPOPA,1IE7; 1S3T; 1UBP; 2UBP; 3UBP; 4AC7; 4CEU; 4CEX; 4UBP,,,,Bacillus pasteurii,DB02899
P41022,Urease subunit gamma,ureA,498709,X78411,P41022,URE3_SPOPA,1IE7; 1S3T; 1UBP; 2UBP; 3UBP; 4AC7; 4CEU; 4CEX; 4UBP,,,,Bacillus pasteurii,DB02899
Q5SII2,Ribosomal RNA small subunit methyltransferase F,rsmF,55771383,AP008226,Q5SII2,RSMF_THET8,3M6U; 3M6V; 3M6W; 3M6X,,,,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),DB02899
Q13627,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYRK1A,1381156,U58496,Q13627,DYR1A_HUMAN,2VX3; 2WO6; 3ANQ; 3ANR; 4AZE; 4MQ1; 4MQ2; 4NCT; 4YLJ; 4YLK; 4YLL; 4YU2; 5AIK,,,HGNC:3091,Human,DB07608
P0C6U8,Replicase polyprotein 1a,,30027621,AY278741,P0C6U8,R1A_CVHSA,1P76; 1P9T; 1PA5; 1PUK; 1Q1X; 1Q2W; 1QZ8; 1UJ1; 1UK2; 1UK3; 1UK4; 1UW7; 1WOF; 1YSY; 1Z1I; 1Z1J; 2A5A; 2A5I; 2A5K; 2ACF; 2AHM; 2AJ5; 2ALV; 2AMD; 2AMQ; 2BX3; 2BX4; 2C3S; 2D2D; 2DUC; 2FAV; 2FE8; 2FYG; 2G9T; 2GA6; 2GDT; 2GRI; 2GT7; 2GT8; 2GTB; 2GX4; 2GZ7; 2GZ8; 2GZ9; 2H2Z; 2HOB; 2HSX; 2IDY; 2KAF; 2KQV; 2KQW; 2KYS; 2LIZ; 2OP9; 2PWX; 2W2G; 2WCT; 2Z3C; 2Z3D; 2Z3E; 2ZU4; 2ZU5; 3ATW; 3AVZ; 3AW0; 3AW1; 3E91; 3EA7; 3EA8; 3EA9; 3EAJ; 3EE7; 3F9E; 3F9F; 3F9G; 3F9H; 3FZD; 3IWM; 3M3S; 3M3T; 3M3V; 3MJ5; 3R24; 3SN8; 3SNA; 3SNB; 3SNC; 3SND; 3SNE; 3SZN; 3TIT; 3TIU; 3TNS; 3TNT; 3V3M; 3VB3; 3VB4; 3VB5; 3VB6; 3VB7; 4HI3; 4M0W; 4MDS; 4MM3; 4OVZ; 4OW0; 5F22,,,,SARS-CoV,DB07620; DB07743; DB08732
Q53119,AppA protein,appA,940301,L42555,Q53119,Q53119_RHOSH,1YRX; 2BUN; 4HEH; 4HH0; 4HH1; 4HH3,,,,Rhodobacter sphaeroides,DB07631
P0A6Q3,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,fabA,1256744,J03186,P0A6Q3,FABA_ECOLI,1MKA; 1MKB; 4KEH,,,,Escherichia coli (strain K12),DB03813
Q82122,Genome polyprotein,,409464,L24917,Q82122,POLG_HRV16,1AYM; 1AYN; 1C8M; 1D3E; 1NCR; 1ND2; 1ND3; 1QJU; 1QJX; 1QJY; 1TP7; 1XR7; 4K50,,,,HRV-16,DB03017; DB08231; DB08713; DB08714; DB08715
P23008,Genome polyprotein,,,,P23008,POLG_HRV1A,1AYM; 1AYN; 1R1A; 2HWD; 2HWE; 2HWF,,,,HRV-1A,DB03017; DB08017; DB08231; DB08723; DB08728
P41235,Hepatocyte nuclear factor 4-alpha,HNF4A,1595752,X87870,P41235,HNF4A_HUMAN,1PZL; 3CBB; 3FS1; 4B7W; 4IQR,,,HGNC:5024,Human,DB03017; DB05447; DB08231
P98155,Very low-density lipoprotein receptor,VLDLR,409426,L20470,P98155,VLDLR_HUMAN,1V9U; 3DPR,,,HGNC:12698,Human,DB03017
P02929,Protein TonB,tonB,148023,K00431,P02929,TONB_ECOLI,1IHR; 1QXX; 1U07; 1XX3; 2GRX; 2GSK,,,,Escherichia coli (strain K12),DB02767; DB03017; DB04147; DB08231
Q9UNK4,Group IID secretory phospholipase A2,PLA2G2D,5771420,AF112982,Q9UNK4,PA2GD_HUMAN,"",,,HGNC:9033,Human,DB03017; DB03193
Q9I194,Acyl-homoserine lactone acylase PvdQ,pvdQ,9945819,AE004091,Q9I194,PVDQ_PSEAE,2WYB; 2WYC; 2WYD; 2WYE; 3L91; 3L94; 3SRA; 3SRB; 3SRC; 4BTH; 4K2F; 4K2G; 4M1J; 4WKS; 4WKT; 4WKU; 4WKV,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB03017
Q9Y6Y9,Lymphocyte antigen 96,LY96,5051740,AB018549,Q9Y6Y9,LY96_HUMAN,1T2Z; 2E56; 2E59; 2Z65; 3FXI; 3ULA; 4G8A,,,HGNC:17156,Human,DB00295; DB00333; DB02767; DB03017; DB08231
O67931,Sulfide-quinone reductase,sqr,2982776,AE000657,O67931,SQRD_AQUAE,3HYV; 3HYW; 3HYX,,,,Aquifex aeolicus (strain VF5),DB07640
B7JBP8,Sulfide-quinone reductase,,218519790,CP001219,B7JBP8,SQRD_ACIF2,3KPK; 3SX6; 3SXI; 3SY4; 3SYI; 3SZ0; 3SZC; 3SZF; 3SZW; 3T0K; 3T14; 3T2K; 3T2Y; 3T2Z; 3T31,,,,Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / NCIB 8455),DB07640
P54317,Pancreatic lipase-related protein 2,PNLIPRP2,187232,M93284,P54317,LIPR2_HUMAN,2OXE; 2PVS,,,HGNC:9157,Human,DB02613
P0A805,Ribosome-recycling factor,frr,147771,J05113,P0A805,RRF_ECOLI,1EK8; 1ISE; 1Y69; 1ZN0; 1ZN1; 2RDO; 4V9C; 4V9D; 4WOI,,,,Escherichia coli (strain K12),DB04082
P95673,Light-harvesting protein B-800/850 beta 1 chain,B1,1835908,S82431,P95673,LHB1_PHAMO,1LGH,,,,Rhodospirillum molischianum,DB07646
P97253,Light-harvesting protein B-800/850 alpha chain,A1,1835908,S82431,P97253,LHA_PHAMO,1LGH,,,,Rhodospirillum molischianum,DB07646
P0AF14,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,mtnN,12512676,AE005174,P0AF14,MTNN_ECO57,3DF9,,,,Escherichia coli O157:H7,DB07649
Q9KEI9,Ribonuclease H,rnhA,10172613,BA000004,Q9KEI9,RNH1_BACHD,1ZBF; 1ZBI; 1ZBL; 2G8F; 2G8H; 2G8I; 2G8K; 2G8U; 2G8V; 2G8W; 2R7Y; 3D0P; 3EY1; 3I8D; 3TWH; 3ULD; 4HTU; 4HUE; 4HUF; 4HUG; 4OPJ; 4OPK,,,,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125),DB07652
Q3IWB0,Tyrosine ammonia-lyase,hutH,77389407,CP000144,Q3IWB0,TALY_RHOS4,2O6Y; 2O78; 2O7B; 2O7D; 2O7E; 2O7F,,,,Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158),DB01880; DB04066
P00436,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,294344,L14836,P00436,PCXA_PSEPU,1YKK; 1YKL; 1YKM; 1YKN; 1YKO; 1YKP; 2PCD; 3LKT; 3LMX; 3LXV; 3MFL; 3MI1; 3MI5; 3MV4; 3MV6; 3PCA; 3PCB; 3PCC; 3PCD; 3PCE; 3PCF; 3PCG; 3PCH; 3PCI; 3PCJ; 3PCK; 3PCL; 3PCM; 3PCN; 3T63; 3T67; 4WHO; 4WHP; 4WHQ; 4WHR; 4WHS,,,,Pseudomonas putida,DB01702
P00437,"Protocatechuate 3,4-dioxygenase beta chain",pcaH,294344,L14836,P00437,PCXB_PSEPU,1YKK; 1YKL; 1YKM; 1YKN; 1YKO; 1YKP; 2PCD; 3LKT; 3LMX; 3LXV; 3MFL; 3MI1; 3MI5; 3MV4; 3MV6; 3PCA; 3PCB; 3PCC; 3PCD; 3PCE; 3PCF; 3PCG; 3PCH; 3PCI; 3PCJ; 3PCK; 3PCL; 3PCM; 3PCN; 3T63; 3T67; 4WHO; 4WHP; 4WHQ; 4WHR; 4WHS,,,,Pseudomonas putida,DB01702
P0A434,Parathion hydrolase,opd,151518,M20392,P0A434,OPD_BREDI,1DPM; 1EYW; 1EZ2; 1HZY; 1I0B; 1I0D; 1JGM; 1PSC; 1PTA; 1QW7; 2O4M; 2O4Q; 2OB3; 2OQL; 3CAK; 3CS2; 3E3H; 3UPM; 3UR2; 3UR5; 3URA; 3URB; 3URN; 3URQ; 4E3T; 4GY0; 4GY1; 4ZST; 4ZSU,,,,Brevundimonas diminuta,DB02127; DB02138; DB03347
Q4R2T2,Prenyltransferase,,67968193,AB187169,Q4R2T2,Q4R2T2_STRC1,1ZB6; 1ZCW; 1ZDW; 1ZDY,,,,Streptomyces sp. (strain CL190),DB02521; DB02552; DB04702; DB07661
Q51911,Peptostreptococcal albumin-binding protein,pab,4388777,X77864,Q51911,PAB_FINMA,1GAB; 1PRB; 1TF0; 2J5Y; 2VDB,,,,Peptostreptococcus magnus,DB00788; DB03600
P9WK83,Octanoyltransferase,lipB,,,P9WK83,LIPB_MYCTU,1W66,,,,Mycobacterium tuberculosis,DB03600
Q6ZZJ1,Putative uncharacterized protein tcp14,tcp14,40713133,AJ605139,Q6ZZJ1,Q6ZZJ1_ACTTI,2X9L; 2XAD; 3DFF; 3DFK; 3DFM,,,,Actinoplanes teichomyceticus,DB03600
Q9H2G2,STE20-like serine/threonine-protein kinase,SLK,1944185,AB002804,Q9H2G2,SLK_HUMAN,2J51; 2JFL; 2JFM; 2UV2; 4USF,,,HGNC:11088,Human,DB07664; DB07853
Q16566,Calcium/calmodulin-dependent protein kinase type IV,CAMK4,871845,D30742,Q16566,KCC4_HUMAN,2W4O,,,HGNC:1464,Human,DB07664; DB07676
P49761,Dual specificity protein kinase CLK3,CLK3,632970,L29220,P49761,CLK3_HUMAN,2EU9; 2EXE; 2WU6; 2WU7; 3RAW,,,HGNC:2071,Human,DB07664; DB08691
Q13907,Isopentenyl-diphosphate Delta-isomerase 1,IDI1,488750,X17025,Q13907,IDI1_HUMAN,2DHO; 2I6K; 2ICJ; 2ICK,,,HGNC:5387,Human,DB01785
P62623,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,18652795,AY062212,P62623,ISPH_ECOLI,3F7T; 3KE8; 3KE9; 3KEF; 3KEL; 3KEM; 3SZL; 3SZO; 3SZU; 3T0F; 3T0G; 3URK; 3UTC; 3UTD; 3UV3; 3UV6; 3UV7; 3UWM; 3ZGL; 3ZGN; 4EB3; 4H4C; 4H4D; 4H4E,,,,Escherichia coli (strain K12),DB01785; DB04714
P17412,Fumarate reductase flavoprotein subunit,frdA,2281995,AJ000662,P17412,FRDA_WOLSU,1E7P; 1QLB; 2BS2; 2BS3; 2BS4,,,,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),DB07669
P17596,Fumarate reductase iron-sulfur subunit,frdB,2281995,AJ000662,P17596,FRDB_WOLSU,1E7P; 1QLB; 2BS2; 2BS3; 2BS4,,,,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),DB07669
P17413,Fumarate reductase cytochrome b subunit,frdC,2281995,AJ000662,P17413,FRDC_WOLSU,1E7P; 1QLB; 2BS2; 2BS3; 2BS4,,,,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),DB07669
Q9Y6F1,Poly [ADP-ribose] polymerase 3,PARP3,29788060,Y16836,Q9Y6F1,PARP3_HUMAN,2EOC; 3C49; 3C4H; 3CE0; 3FHB; 4GV0; 4GV2; 4GV4; 4L6Z; 4L70; 4L7L; 4L7N; 4L7O; 4L7P; 4L7R; 4L7U,,,HGNC:273,Human,DB07677; DB08058; DB08348; DB09074; DB12332
P58758,Adenylate dimethylallyltransferase,tzs,39186,X03933,P58758,IPTZ_AGRFC,2ZE5; 2ZE6; 2ZE7; 2ZE8,,,,Agrobacterium tumefaciens (strain C58 / ATCC 33970),DB02270
P16384,tRNA dimethylallyltransferase,miaA,,,P16384,MIAA_ECOLI,2ZM5; 2ZXU; 3FOZ,,,,Escherichia coli (strain K12),DB02270
P9WPQ5,ATP-dependent dethiobiotin synthetase BioD,bioD,,,P9WPQ5,BIOD_MYCTU,3FGN; 3FMF; 3FMI; 3FPA; 4WOP,,,,Mycobacterium tuberculosis,DB03775
Q7Z2Z2,Elongation factor Tu GTP-binding domain-containing protein 1,EFTUD1,10434992,AK023181,Q7Z2Z2,ETUD1_HUMAN,5ANB; 5ANC,,,HGNC:25789,Human,DB02750; DB03619; DB04315
P25553,Lactaldehyde dehydrogenase,aldA,145222,M64541,P25553,ALDA_ECOLI,2HG2; 2ILU; 2IMP; 2OPX,,,,Escherichia coli (strain K12),DB03619
P33517,Cytochrome c oxidase subunit 1,ctaD,21955871,X62645,P33517,COX1_RHOSH,1M56; 1M57; 2GSM; 3DTU; 3FYE; 3FYI,,,,Rhodobacter sphaeroides,DB03619
Q03736,Cytochrome c oxidase subunit 2,ctaC,15022167,M57680,Q03736,COX2_RHOSH,1M56; 1M57; 2GSM; 3DTU; 3FYE; 3FYI,,,,Rhodobacter sphaeroides,DB03619
Q9HCD5,Nuclear receptor coactivator 5,NCOA5,11526821,AF230533,Q9HCD5,NCOA5_HUMAN,1V95; 2J7X; 2J7Y,,,HGNC:15909,Human,DB07702
Q9ZGI2,Type I polyketide synthase PikAIV,pikAIV,3800832,AF079138,Q9ZGI2,Q9ZGI2_STRVZ,1MN6; 1MNA; 1MNQ; 2H7X; 2H7Y; 2HFJ; 2HFK; 3F5H,,,,Streptomyces venezuelae,DB07703; DB08431; DB08759
P9WPN5,Cytochrome P450 130,cyp130,,,P9WPN5,CP130_MYCTU,2UUQ; 2UVN; 2WGY; 2WH8; 2WHF,,,,Mycobacterium tuberculosis,DB07705; DB07971; DB07972
Q9X180,Sensor histidine kinase,,4980484,AE000512,Q9X180,Q9X180_THEMA,3A0R; 3A0S; 3A0T; 3A0V; 3A0W; 3A0X; 3A0Y; 3A0Z,,,,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),DB02731
O67636,Prephenate dehydrogenase,tyrA,2982776,AE000657,O67636,O67636_AQUAE,2G5C; 3GGG; 3GGO; 3GGP,,,,Aquifex aeolicus (strain VF5),DB03897; DB07718
Q88016,Pol polyprotein,pol,334650,M33262,Q88016,Q88016_SIVM3,1SIP,,,,SIV-mac,DB07722
P26137,Hemagglutinin,HA,,M35996,P26137,HEMA_I82A0,3EYJ; 3EYK,,,,Influenza A virus (strain A/Mallard/Astrakhan/244/1982 H14N6),DB07726
Q16644,MAP kinase-activated protein kinase 3,MAPKAPK3,1256005,U43784,Q16644,MAPK3_HUMAN,3FHR; 3FXW; 3R1N; 3SHE,,,HGNC:6888,Human,DB07728; DB08358
P00929,Tryptophan synthase alpha chain,trpA,47939,V01376,P00929,TRPA_SALTY,1A50; 1A5A; 1A5B; 1A5S; 1BEU; 1BKS; 1C29; 1C8V; 1C9D; 1CW2; 1CX9; 1FUY; 1K3U; 1K7E; 1K7F; 1K7X; 1K8X; 1K8Y; 1K8Z; 1KFB; 1KFC; 1KFE; 1KFJ; 1KFK; 1QOP; 1QOQ; 1TJP; 1TTP; 1TTQ; 1UBS; 1WBJ; 2CLE; 2CLF; 2CLH; 2CLI; 2CLK; 2CLL; 2CLM; 2CLO; 2J9X; 2J9Y; 2J9Z; 2RH9; 2RHG; 2TRS; 2TSY; 2TYS; 2WSY; 3CEP; 3PR2; 4HN4; 4HPJ; 4HPX; 4HT3; 4KKX; 4WX2,,,,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),DB03171; DB04143; DB07732; DB07745; DB07748; DB07773; DB07890; DB07894; DB07925; DB07951; DB07952; DB07953
P0A2K1,Tryptophan synthase beta chain,trpB,47942,V01377,P0A2K1,TRPB_SALTY,1A50; 1A5A; 1A5B; 1A5S; 1BEU; 1BKS; 1C29; 1C8V; 1C9D; 1CW2; 1CX9; 1FUY; 1K3U; 1K7E; 1K7F; 1K7X; 1K8X; 1K8Y; 1K8Z; 1KFB; 1KFC; 1KFE; 1KFJ; 1KFK; 1QOP; 1QOQ; 1TJP; 1TTP; 1TTQ; 1UBS; 1WBJ; 2CLE; 2CLF; 2CLH; 2CLI; 2CLK; 2CLL; 2CLM; 2CLO; 2J9X; 2J9Y; 2J9Z; 2RH9; 2RHG; 2TRS; 2TSY; 2TYS; 2WSY; 3CEP; 3PR2; 4HN4; 4HPJ; 4HPX; 4HT3; 4KKX; 4WX2,,,,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),DB03171; DB04143; DB07732; DB07745; DB07748; DB07773; DB07890; DB07894; DB07925; DB07951; DB07952; DB07953
Q01581,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMGCS1,30009,X66435,Q01581,HMCS1_HUMAN,2P8U,,,HGNC:5007,Human,DB07740
P01116,GTPase KRas,KRAS,186764,M54968,P01116,RASK_HUMAN,1D8D; 1D8E; 1KZO; 1KZP; 3GFT; 4DSN; 4DSO; 4EPR; 4EPT; 4EPV; 4EPW; 4EPX; 4EPY; 4L8G; 4LDJ; 4LPK; 4LRW; 4LUC; 4LV6; 4LYF; 4LYH; 4LYJ; 4M1O; 4M1S; 4M1T; 4M1W; 4M1Y; 4M21; 4M22; 4NMM; 4OBE; 4PZY; 4PZZ; 4Q01; 4Q02; 4Q03; 4QL3; 4TQ9; 4TQA; 4WA7,,,HGNC:6407,Human,DB07771; DB07780
Q92696,Geranylgeranyl transferase type-2 subunit alpha,RABGGTA,2950170,Y08200,Q92696,PGTA_HUMAN,"",,,HGNC:9795,Human,DB04464; DB07780; DB07841
P53611,Geranylgeranyl transferase type-2 subunit beta,RABGGTB,1216504,U49245,P53611,PGTB2_HUMAN,"",,,HGNC:9796,Human,DB04464; DB07780; DB07841
P9WK19,Methionine aminopeptidase 2,map,,,P9WK19,MAP12_MYCTU,1Y1N; 1YJ3; 3IU7; 3IU8; 3IU9; 3PKA; 3PKB; 3PKC; 3PKD; 3PKE; 3ROR; 4IDY; 4IEC; 4IF7; 4OOK,,,,Mycobacterium tuberculosis,DB02909
Q9UQM7,Calcium/calmodulin-dependent protein kinase type II subunit alpha,CAMK2A,4836793,AF145710,Q9UQM7,KCC2A_HUMAN,2VZ6; 3SOA,,,HGNC:1460,Human,DB04119; DB04447; DB07766
Q00536,Cyclin-dependent kinase 16,CDK16,36619,X66363,Q00536,CDK16_HUMAN,3MTL,,,HGNC:8749,Human,DB07766
P10478,"Endo-1,4-beta-xylanase Z",xynZ,144932,M22624,P10478,XYNZ_CLOTH,1JJF; 1JT2; 1XYZ,,,,Clostridium thermocellum (strain ATCC 27405 / DSM 1237),DB07767
D2YW37,Est1e,,,,D2YW37,D2YW37_9FIRM,2WTM; 2WTN,,,,Butyrivibrio proteoclasticus,DB07767
P0A3R9,Neocarzinostatin,ncsA,398596,D10996,P0A3R9,NCZS_STRCZ,1J5H; 1J5I; 1NCO; 1NOA; 1O5P; 2CBM; 2CBO; 2CBQ; 2CBT; 2G0K; 2G0L,,,,Streptomyces carzinostaticus,DB07776; DB08261; DB08619
P03989,"HLA class I histocompatibility antigen, B-27 alpha chain",HLA-B,896271,L38504,P03989,1B27_HUMAN,1HSA; 1JGD; 1JGE; 1K5N; 1OF2; 1OGT; 1ROG; 1ROH; 1ROI; 1ROJ; 1ROK; 1ROL; 1UXS; 1UXW; 1W0V; 1W0W; 2A83; 2BSR; 2BSS; 2BST; 3B3I; 3B6S; 3BP4; 3BP7; 3CZF; 3D18; 3DTX; 3HCV; 3LV3; 4G8G; 4G8I; 4G9D; 4G9F,,,HGNC:4932,Human,DB04464; DB11294
P29377,Protein S100-G,S100G,29602,X65869,P29377,S100G_HUMAN,"",,,HGNC:1436,Human,DB04464
P00269,Rubredoxin,rub,758676,M28848,P00269,RUBR_DESVH,1RB9; 2KKD; 2QL0; 7RXN; 8RXN,,,,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303),DB04464
P23882,Methionyl-tRNA formyltransferase,fmt,41474,X63666,P23882,FMT_ECOLI,1FMT; 2FMT,,,,Escherichia coli (strain K12),DB04464
